PassengerCount,TripDurationSeconds,TripDistanceMiles,PaymentType,FareAmount,TaxAmount,ZipCodeBKey,City,State,TripDate
2,3360,20.3,CRD,52,1,10024-6001,Manhattan,NY,2013-10-28
2,1560,17.3,CRD,52,1,10036-1488,Manhattan,NY,2013-02-09
2,3071,18,CRD,52,1,10014-3943,Prince,NY,2013-05-24
2,2280,21.36,CRD,52,1,10023-6496,Manhattan,NY,2013-01-13
2,2880,18.69,CRD,52,1,10027-6625,New York,NY,2013-01-18
2,3060,16.15,CRD,52,1,10022-6844,Manhattan,NY,2013-07-12
2,1620,18.63,CRD,52,1,10128-2020,New York,NY,2013-02-07
2,2668,17.3,CRD,52,1,10036-1992,New York,NY,2013-11-08
2,1320,16.13,CRD,52,1,10017-5649,Manhattan,NY,2013-03-16
2,1737,20.3,CRD,52,1,10004-3337,Brooklyn Heights,NY,2013-12-22
2,2880,18.58,CRD,52,1,10026-2062,Morningside,NY,2013-08-28
2,1440,16.32,CRD,52,1,10016-4875,Manhattan,NY,2013-03-17
2,2004,16.8,CRD,52,1,10019-5488,New York,NY,2013-05-07
2,2467,19.8,CRD,52,1,10038-3653,Brooklyn Heights,NY,2013-12-14
2,3702,15.3,CRD,52,1,10036-1512,Manhattan,NY,2013-06-22
2,2640,19.36,CRD,52,1,10021-5304,Manhattan,NY,2013-08-29
2,1647,20,CRD,52,1,10004-2390,Brooklyn Heights,NY,2013-11-07
2,3180,16.5,CRD,52,1,10001-1802,Manhattan,NY,2013-02-19
2,2340,17.84,CRD,52,1,10019-1827,Manhattan,NY,2013-01-30
2,2160,21.16,CRD,52,1,10036-2736,New York,NY,2013-09-03
2,3240,18.58,CRD,52,1,10028-2104,Manhattan,NY,2013-08-29
2,1919,16.7,CRD,52,1,10018-6502,Manhattan,NY,2013-09-30
2,5220,16.26,CRD,52,1,10036-5505,Manhattan,NY,2013-11-26
2,1337,16.7,CRD,52,1,10017-3410,Manhattan,NY,2013-04-14
2,2737,15.3,CRD,52,1,10016-4765,Manhattan,NY,2013-12-17
2,2646,16.6,CRD,52,1,10016-5305,Manhattan,NY,2013-02-08
2,1800,17.05,CRD,52,1,10036-4067,Manhattan,NY,2013-05-03
2,2820,18.46,CRD,52,1,10128-2558,New York,NY,2013-03-08
2,2160,21.28,CRD,52,1,10023-5005,Manhattan,NY,2013-01-06
2,2460,16.43,CRD,52,1,10035-4176,Wards Island,NY,2013-12-24
2,2613,14.4,CRD,52,1,10017-3502,Queens,NY,2013-03-22
2,2850,17.5,CRD,52,1,10019-8229,Manhattan,NY,2013-11-05
2,2101,17,CRD,52,1,10022-4203,New York,NY,2013-02-18
2,2782,19.3,CRD,52,1,10128-1236,Flushing,NY,2013-05-05
2,1786,17.4,CRD,52,1,10037-3712,Lincolnton,NY,2013-05-06
2,2820,16.57,CRD,52,1,10010-1897,Manhattan,NY,2013-04-12
2,3540,16.42,CRD,52,1,10011-2054,Manhattan,NY,2013-06-10
2,2790,16.9,CRD,52,1,10022-4602,Manhattan,NY,2013-01-25
2,2979,16.4,CRD,52,1,10016-5038,Manhattan,NY,2013-03-09
5,2220,20.7,CRD,52,1,10023-4561,Manhattan,NY,2013-08-17
5,1320,16.77,CRD,52,1,10036-7497,Manhattan,NY,2013-01-09
5,4380,16.4,CRD,52,1,10003-5035,Manhattan,NY,2013-05-03
5,2040,19.44,CRD,52,1,10065-5995,New York,NY,2013-05-12
5,1800,18.57,CRD,52,1,10025-7997,New York,NY,2013-07-07
5,3420,17.08,CRD,52,1,10036-3592,New York,NY,2013-06-12
5,2280,16.39,CRD,52,1,10118-0104,Manhattan,NY,2013-01-23
5,4200,16.17,CRD,52,1,10019-6019,Manhattan,NY,2013-07-10
5,3060,16.22,CRD,52,1,10017-6503,Manhattan,NY,2013-05-23
5,2160,19.86,CRD,52,1,10021-5088,Manhattan,NY,2013-05-17
5,1620,16.41,CRD,52,1,10017-2917,Manhattan,NY,2013-04-05
5,1860,16.88,CRD,52,1,10022-4833,Franklin D Roosevelt,NY,2013-07-10
5,1440,17.1,CRD,52,1,10009-2505,Manhattan,NY,2013-01-08
5,2040,21.56,CRD,52,1,10017-6781,Manhattan,NY,2013-05-17
5,1140,15.79,CRD,52,1,10018-4211,Manhattan,NY,2013-03-09
5,3120,18.77,CRD,52,1,10028-6065,Manhattan,NY,2013-08-09
5,1860,19.49,CRD,52,1,10016-8700,Manhattan,NY,2013-07-20
5,1980,16.93,CRD,52,1,10010-3606,Manhattan,NY,2013-01-09
5,2760,17.95,CRD,52,1,10011-5928,Manhattan,NY,2013-01-16
5,1260,16.72,CRD,52,1,10003-3642,Manhattan,NY,2013-06-13
2,2432,16.4,CRD,52,1,10003-3720,Manhattan,NY,2013-05-18
2,2400,16.86,CRD,52,1,10029-3224,Manhattan,NY,2013-01-24
2,2880,16.66,CRD,52,1,10001-5008,Greeley Square,NY,2013-03-08
2,2160,19.97,CRD,52,1,10022-2343,New York,NY,2013-02-27
2,1440,16.69,CRD,52,1,10009-3584,Manhattan,NY,2013-01-01
2,3840,18.1,CRD,52,1,10014-3404,Prince,NY,2013-05-22
2,3184,21.3,CRD,52,1,10023-6902,Manhattan,NY,2013-04-07
2,4860,17.48,CRD,52,1,10036-3107,Manhattan,NY,2013-06-21
2,2400,15.5,CRD,52,1,10016-7034,Manhattan,NY,2013-09-06
2,1620,16.3,CRD,52,1,10016-4803,Manhattan,NY,2013-01-23
2,1380,16.45,CRD,52,1,10010-4018,Manhattan,NY,2013-08-06
2,3720,17.06,CRD,52,1,10036-1495,Manhattan,NY,2013-01-10
2,5284,16.4,CRD,52,1,10016-5139,Manhattan,NY,2013-06-06
2,1380,16.89,CRD,52,1,10035-2203,Wards Island,NY,2013-07-08
2,1800,18.13,CRD,52,1,10028-6440,Manhattan,NY,2013-08-24
3,1920,16.63,CRD,52,1,10001-6918,New York,NY,2013-03-15
3,2640,18.06,CRD,52,1,10014-1308,Manhattan,NY,2013-01-17
3,2640,18.43,CRD,52,1,10021-4714,Manhattan,NY,2013-01-06
3,1440,17.19,CRD,52,1,10011-2367,Manhattan,NY,2013-03-16
3,2139,18.8,CRD,52,1,10025-7900,New York,NY,2013-06-19
3,2100,20.46,CRD,52,1,10024-5899,Planetarium,NY,2013-03-26
3,1560,16.5,CRD,52,1,10017-5803,Manhattan,NY,2013-08-28
3,3540,16.78,CRD,52,1,10001-2803,Manhattan,NY,2013-06-03
3,3120,20.69,CRD,52,1,10069-1016,Manhattan,NY,2013-09-30
3,1440,17.47,CRD,52,1,10014-2174,Manhattan,NY,2013-01-19
3,1260,16.19,CRD,52,1,10017-1214,Manhattan,NY,2013-02-12
3,1860,19.61,CRD,52,1,10024-3003,Manhattan,NY,2013-06-01
4,2460,16.02,CRD,52,1,10017-3809,New York,NY,2013-06-02
6,1440,17.21,CRD,52,1,10036-3410,New York,NY,2013-07-05
6,2760,18.98,CRD,52,1,10024-2436,Planetarium,NY,2013-06-23
6,1740,16.32,CRD,52,1,10017-2101,Grand Central,NY,2013-08-21
6,2520,19.14,CRD,52,1,10025-7717,New York,NY,2013-08-10
4,2160,17.58,CRD,52,1,10019-5890,New York,NY,2013-03-23
6,3420,17.71,CRD,52,1,10003-4831,Manhattan,NY,2013-07-26
6,1800,18.43,CRD,52,1,10028-5975,Manhattan,NY,2013-04-23
6,1680,16.65,CRD,52,1,10010-1897,Manhattan,NY,2013-01-05
4,4080,17.64,CRD,52,1,10011-4956,Manhattan,NY,2013-05-12
6,3600,19.46,CRD,52,1,10075-0310,Manhattan,NY,2013-12-06
4,2700,16.25,CRD,52,1,10016-7036,Manhattan,NY,2013-12-24
6,2640,18.94,CRD,52,1,10025-7709,New York,NY,2013-02-22
6,1200,16.06,CRD,52,1,10017-4541,Manhattan,NY,2013-06-24
6,1980,16.51,CRD,52,1,10017-6916,New York,NY,2013-12-06
6,2700,15.45,CRD,52,1,10172-0011,New York,NY,2013-11-16
5,4500,16.23,CRD,52,1,10019-6032,New York,NY,2013-12-06
4,1183,13.1,CRD,52,1,11104-4103,Astoria,NY,2013-01-19
3,2857,17.5,CRD,52,1,10019-5490,New York,NY,2013-02-12
5,2220,18.73,CRD,52,1,10016-4831,Manhattan,NY,2013-11-24
6,1260,16.18,CRD,52,1,10016-6736,Manhattan,NY,2013-12-08
5,2460,19.25,CRD,52,1,10025-6348,Manhattan,NY,2013-09-21
5,2400,18.03,CRD,52,1,10014-1231,Manhattan,NY,2013-12-13
5,3120,17.38,CRD,52,1,10036-2048,New York,NY,2013-05-23
3,1920,20.96,CRD,52,1,10128-1236,Flushing,NY,2013-10-03
5,4200,22.31,CRD,52,1,10018-1637,Manhattan,NY,2013-12-18
5,2700,17.61,CRD,52,1,10036-1934,New York,NY,2013-10-15
5,1500,16.66,CRD,52,1,10010-5356,Manhattan,NY,2013-09-24
6,1500,15.81,CRD,52,1,10017-7606,Manhattan,NY,2013-12-19
5,3000,21.61,CRD,52,1,10023-7412,New York,NY,2013-12-19
5,2280,17.75,CRD,52,1,10012-3766,Manhattan,NY,2013-11-19
2,1830,18.6,CRD,52,1,10075-0441,Manhattan,NY,2013-01-20
2,3374,18.8,CRD,52,1,10002-7823,Brooklyn,NY,2013-02-22
2,1860,16.23,CRD,52,1,10017-1214,Manhattan,NY,2013-10-09
2,2403,16.1,CRD,52,1,10022-6844,Manhattan,NY,2013-02-05
2,1980,16.98,CRD,52,1,10016-1707,Manhattan,NY,2013-12-27
2,3000,16.45,CRD,52,1,10017-5950,Manhattan,NY,2013-12-18
2,2520,16.67,CRD,52,1,10036-6808,New York,NY,2013-11-02
2,2400,20.92,CRD,52,1,10019-4419,New York,NY,2013-12-08
2,1920,18.42,CRD,52,1,10028-2109,Flushing,NY,2013-10-02
2,1528,16.6,CRD,52,1,10011-3738,Manhattan,NY,2013-02-13
2,1375,16.5,CRD,52,1,10003-3755,Manhattan,NY,2013-10-31
2,1354,15.7,CRD,52,1,10016-6018,Manhattan,NY,2013-08-02
2,2502,16.5,CRD,52,1,10001-7506,Manhattan,NY,2013-05-30
2,3004,16.4,CRD,52,1,10017-2510,Manhattan,NY,2013-05-22
2,3730,17.3,CRD,52,1,10036-9108,New York,NY,2013-05-07
2,2844,16.6,CRD,52,1,10001-7510,Manhattan,NY,2013-04-14
2,2494,16.5,CRD,52,1,10001-3595,Manhattan,NY,2013-08-05
2,2915,16.3,CRD,52,1,10001-2026,New York,NY,2013-10-05
2,1333,15.3,CRD,52,1,10003-2957,Manhattan,NY,2013-08-06
2,2920,15.9,CRD,52,1,10017-5649,Manhattan,NY,2013-10-27
2,1430,17.1,CRD,52,1,10017-6329,New York,NY,2013-09-08
2,2907,27.3,CRD,52,1,10036-1096,New York,NY,2013-03-08
2,5472,16.5,CRD,52,1,10003-1657,Manhattan,NY,2013-08-01
2,2507,20.4,CRD,52,1,10019-1101,Manhattan,NY,2013-10-25
2,2484,17,CRD,52,1,10020-1014,New York,NY,2013-04-15
2,2528,16.7,CRD,52,1,10022-5614,New York,NY,2013-04-11
2,3639,20.1,CRD,52,1,10023-3623,Manhattan,NY,2013-06-15
2,4209,20.5,CRD,52,1,10023-1746,Manhattan,NY,2013-09-10
2,1655,17.7,CRD,52,1,10019-6237,Manhattan,NY,2013-08-24
2,1790,16.4,CRD,52,1,10017-2510,Manhattan,NY,2013-03-11
2,2005,16.5,CRD,52,1,10001-4433,Manhattan,NY,2013-10-04
2,2303,16.1,CRD,52,1,10016-4152,Manhattan,NY,2013-09-22
2,1859,20.3,CRD,52,1,10065-8412,New York,NY,2013-07-06
2,2854,22.2,CRD,52,1,10005-2814,Brooklyn Heights,NY,2013-04-27
2,3525,15,CRD,52,1,10016-3410,Manhattan,NY,2013-10-15
2,1658,18.9,CRD,52,1,10028-6213,Manhattan,NY,2013-07-27
2,2365,16,CRD,52,1,10017-4349,Manhattan,NY,2013-07-01
3,3484,17.1,CRD,52,1,10036-3995,Manhattan,NY,2013-12-11
4,2923,17,CRD,52,1,10036-9035,New York,NY,2013-08-14
3,1590,16.4,CRD,52,1,10022-6821,Manhattan,NY,2013-04-14
3,2465,15.9,CRD,52,1,10016-7409,Manhattan,NY,2013-10-20
3,1916,16.7,CRD,52,1,10018-7554,Manhattan,NY,2013-11-12
4,1811,17.5,CRD,52,1,10018-1123,New York,NY,2013-09-02
3,3539,20.3,CRD,52,1,10023-6502,Manhattan,NY,2013-04-03
4,2164,17.3,CRD,52,1,10036-1517,Manhattan,NY,2013-11-11
6,2460,21.77,CRD,52,1,10023-6345,New York,NY,2013-09-23
2,2166,20.3,CRD,52,1,10025-6282,Manhattan,NY,2013-01-04
3,3840,16.56,CRD,52,1,10036-2709,New York,NY,2013-11-22
6,3000,19.16,CRD,52,1,10025-6272,Manhattan,NY,2013-10-04
5,1440,18.75,CRD,52,1,10028-4374,Manhattan,NY,2013-12-13
5,1860,17.92,CRD,52,1,10036-7017,Manhattan,NY,2013-11-01
2,2400,17.78,CRD,52,1,10036-8591,Manhattan,NY,2013-12-08
5,2160,17.39,CRD,52,1,10001-1802,Manhattan,NY,2013-11-18
2,3540,17.27,CRD,52,1,10014-1099,Manhattan,NY,2013-09-29
2,2005,16.9,CRD,52,1,10010-6126,Manhattan,NY,2013-01-08
3,1260,16.72,CRD,52,1,10003-2933,Manhattan,NY,2013-11-17
2,4260,17.17,CRD,52,1,10003-7500,Manhattan,NY,2013-12-20
2,1200,16.65,CRD,52,1,10017-5807,Manhattan,NY,2013-12-14
3,2046,17.4,CRD,52,1,10019-5301,New York,NY,2013-01-30
4,4320,15.86,CRD,52,1,10017-1604,Manhattan,NY,2013-12-20
2,1978,20.8,CRD,52,1,10022-4604,New York,NY,2013-02-06
2,1740,17.23,CRD,52,1,10036-5505,Manhattan,NY,2013-11-01
5,1680,16.54,CRD,52,1,11207-1324,Queens,NY,2013-11-19
6,4080,21.85,CRD,52,1,10001-2135,Manhattan,NY,2013-10-31
6,1920,16.89,CRD,52,1,10036-5809,Manhattan,NY,2013-10-09
4,1832,15.9,CRD,52,1,10016-2126,Manhattan,NY,2013-02-18
2,1320,16.89,CRD,52,1,10017-5800,Manhattan,NY,2013-11-20
3,1963,19,CRD,52,1,10028-4515,Manhattan,NY,2013-09-02
4,2089,17.6,CRD,52,1,10036-1409,Manhattan,NY,2013-04-22
3,2822,17.7,CRD,52,1,10019-5890,New York,NY,2013-12-15
3,1733,20.3,CRD,52,1,10024-6003,Manhattan,NY,2013-05-27
3,3720,22.11,CRD,52,1,10019-6018,Manhattan,NY,2013-09-27
5,1440,16.67,CRD,52,1,10017-1294,New York,NY,2013-09-11
3,2276,20.9,CRD,52,1,10022-7521,New York,NY,2013-07-28
3,1375,18.3,CRD,52,1,10003-3139,Manhattan,NY,2013-12-04
3,2483,17.7,CRD,52,1,10003-1544,Manhattan,NY,2013-10-10
4,1560,17.5,CRD,52,1,10019-6221,Manhattan,NY,2013-03-30
3,2766,18.3,CRD,52,1,10014-1310,Manhattan,NY,2013-05-24
2,3134,20.7,CRD,52,1,10023-7712,Manhattan,NY,2013-12-06
2,1307,16.3,CRD,52,1,10017-2965,Manhattan,NY,2013-04-27
2,1249,16.7,CRD,52,1,10020-2405,New York,NY,2013-11-05
2,2643,17.9,CRD,52,1,10001-1155,Manhattan,NY,2013-10-24
2,2117,17.3,CRD,52,1,10018-1106,Manhattan,NY,2013-09-23
2,2572,21.6,CRD,52,1,10019-6204,Manhattan,NY,2013-05-31
2,2431,17.8,CRD,52,1,10011-9122,Prince,NY,2013-06-18
2,1271,16.1,CRD,52,1,10017-5905,Manhattan,NY,2013-04-30
2,2021,17,CRD,52,1,10022-1054,New York,NY,2013-06-27
2,2752,21.1,CRD,52,1,10019-5810,New York,NY,2013-07-16
2,2524,17.3,CRD,52,1,10003-2168,Manhattan,NY,2013-06-14
2,2424,21.1,CRD,52,1,10019-3845,New York,NY,2013-11-08
2,2683,16.1,CRD,52,1,10036-5005,Manhattan,NY,2013-05-02
2,1560,16.4,CRD,52,1,10018-7789,New York,NY,2013-09-19
2,1723,17.3,CRD,52,1,10036-1505,Manhattan,NY,2013-07-06
2,2914,16.9,CRD,52,1,10019-2701,New York,NY,2013-11-18
2,1775,21.6,CRD,52,1,10017-2002,New York,NY,2013-06-15
2,1603,16.5,CRD,52,1,10016-8089,Manhattan,NY,2013-12-08
5,2880,17.91,CRD,52,1,10003-2549,Manhattan,NY,2013-03-08
5,3480,18.26,CRD,52,1,10013-1242,Prince,NY,2013-10-25
5,1800,21.32,CRD,52,1,10017-5957,Manhattan,NY,2013-07-11
5,1140,16.83,CRD,52,1,10017-5999,Manhattan,NY,2013-09-08
5,1620,16.71,CRD,52,1,10016-0118,New York,NY,2013-03-29
5,2880,16.87,CRD,52,1,10001-1802,Manhattan,NY,2013-01-15
5,1860,16.76,CRD,52,1,10001-3557,Manhattan,NY,2013-01-16
5,1560,17.22,CRD,52,1,10003-3706,Manhattan,NY,2013-07-23
5,3000,20.09,CRD,52,1,10025-7410,Planetarium,NY,2013-01-15
5,3240,17,CRD,52,1,10065-7321,New York,NY,2013-06-27
5,2700,17.32,CRD,52,1,10011-1955,Manhattan,NY,2013-03-25
5,1620,18.13,CRD,52,1,10036-3410,New York,NY,2013-01-25
5,1200,16.06,CRD,52,1,10017-5981,Manhattan,NY,2013-10-06
5,4020,17.42,CRD,52,1,11101-3135,Queens,NY,2013-06-23
5,2100,17.86,CRD,52,1,10011-6174,Manhattan,NY,2013-01-25
5,1920,21.18,CRD,52,1,10022-4224,Manhattan,NY,2013-04-12
5,1620,18.3,CRD,52,1,10029-6509,Manhattan,NY,2013-05-05
5,2400,16.87,CRD,52,1,10036-8006,Manhattan,NY,2013-10-21
5,2100,17,CRD,52,1,10016-9058,Manhattan,NY,2013-03-01
2,4680,17.33,CRD,52,1,10001-7220,Greeley Square,NY,2013-05-09
2,2280,17.04,CRD,52,1,10022-4303,New York,NY,2013-03-15
2,1440,17.09,CRD,52,1,10022-5300,New York,NY,2013-05-12
2,2820,17.35,CRD,52,1,10036-7115,New York,NY,2013-08-16
2,2460,16.55,CRD,52,1,10017-4001,Manhattan,NY,2013-01-18
2,1500,17.27,CRD,52,1,10172-0011,New York,NY,2013-01-20
2,4260,15.54,CRD,52,1,10016-6027,Manhattan,NY,2013-06-14
2,2400,18.26,CRD,52,1,10003-4342,Manhattan,NY,2013-07-16
2,1680,18.51,CRD,52,1,10027-6939,New York,NY,2013-06-08
2,4894,15.9,CRD,52,1,10017-3806,New York,NY,2013-09-13
2,3236,16.9,CRD,52,1,10003-4916,Manhattan,NY,2013-11-04
2,2194,21.6,CRD,52,1,10023-6947,Manhattan,NY,2013-07-19
2,2340,17.33,CRD,52,1,10019-3890,New York,NY,2013-05-14
2,3120,18.29,CRD,52,1,10012-4418,Manhattan,NY,2013-08-13
2,2340,15.75,CRD,52,1,10016-3802,Manhattan,NY,2013-02-27
2,2160,18.27,CRD,52,1,10019-1901,Manhattan,NY,2013-01-28
6,2220,19.49,CRD,52,1,10025-7900,New York,NY,2013-02-07
6,2640,16.76,CRD,52,1,10001-3501,Manhattan,NY,2013-09-03
4,2340,17.5,CRD,52,1,10016-7482,Manhattan,NY,2013-01-24
3,2340,17.58,CRD,52,1,10036-6808,New York,NY,2013-06-21
6,2100,19.16,CRD,52,1,10014-1308,Manhattan,NY,2013-02-10
4,1740,16.71,CRD,52,1,10010-4523,Manhattan,NY,2013-02-25
6,2040,21.78,CRD,52,1,10036-4002,Manhattan,NY,2013-07-29
6,2160,16.27,CRD,52,1,10009-1333,Manhattan,NY,2013-05-11
4,2520,20.43,CRD,52,1,10065-5900,New York,NY,2013-03-15
3,4020,16.69,CRD,52,1,10017-2945,Manhattan,NY,2013-04-11
6,3780,20.2,CRD,52,1,10019-6202,Manhattan,NY,2013-03-07
2,2520,17.06,CRD,52,1,10035-4887,Wards Island,NY,2013-09-18
3,1980,17.75,CRD,52,1,10011-1955,Manhattan,NY,2013-09-14
5,2700,18,CRD,52,1,10036-3802,New York,NY,2013-12-15
5,3240,22.91,CRD,52,1,10019-8416,Manhattan,NY,2013-12-22
2,2998,17.7,CRD,52,1,10019-5626,Manhattan,NY,2013-12-03
2,3443,17.7,CRD,52,1,10001-7381,Greeley Square,NY,2013-06-09
3,2700,17.91,CRD,52,1,10011-6209,Manhattan,NY,2013-11-23
2,2725,18.8,CRD,52,1,10014-6330,Prince,NY,2013-07-14
5,1500,18.8,CRD,52,1,10017-5707,Manhattan,NY,2013-10-12
2,3786,17.3,CRD,52,1,10019-1803,Manhattan,NY,2013-06-03
2,2272,16.5,CRD,52,1,10017-2027,New York,NY,2013-03-17
5,1800,17.38,CRD,52,1,10166-0233,New York,NY,2013-11-15
4,1257,16.3,CRD,52,1,10016-7474,Manhattan,NY,2013-07-06
2,2845,22.2,CRD,52,1,10010-5490,Manhattan,NY,2013-07-19
5,3120,19.16,CRD,52,1,10028-4584,Manhattan,NY,2013-06-27
5,1980,18.22,CRD,52,1,10014-5020,Manhattan,NY,2013-09-26
2,3701,16.4,CRD,52,1,10022-5999,New York,NY,2013-09-27
2,2940,21.33,CRD,52,1,10022-3183,New York,NY,2013-10-04
2,2729,16.9,CRD,52,1,10018-0201,Manhattan,NY,2013-08-22
5,1920,17.93,CRD,52,1,10011-4900,Manhattan,NY,2013-10-03
2,1380,15.98,CRD,52,1,10016-0932,Manhattan,NY,2013-08-24
3,2462,17.4,CRD,52,1,10003-4938,Manhattan,NY,2013-06-06
3,1920,17.53,CRD,52,1,10010-2014,New York,NY,2013-06-24
2,2086,16.3,CRD,52,1,10016-2215,Manhattan,NY,2013-06-24
5,2520,21.37,CRD,52,1,10023-5905,Manhattan,NY,2013-10-04
6,2700,18.02,CRD,52,1,10019-1830,Manhattan,NY,2013-09-16
3,1680,17.13,CRD,52,1,10036-7311,Manhattan,NY,2013-09-11
6,1620,16.82,CRD,52,1,10018-1630,Manhattan,NY,2013-08-29
5,3180,20.25,CRD,52,1,10023-6093,New York,NY,2013-08-15
5,2700,16.27,CRD,52,1,10036-7325,Manhattan,NY,2013-02-26
5,2520,20.19,CRD,52,1,10024-3949,Planetarium,NY,2013-05-05
6,1440,18.89,CRD,52,1,10010-7400,Manhattan,NY,2013-05-12
6,2640,23.73,CRD,52,1,10011-6687,Manhattan,NY,2013-04-03
5,1740,16.86,CRD,52,1,10010-1138,Manhattan,NY,2013-09-10
5,2400,16.61,CRD,52,1,10016-7405,Manhattan,NY,2013-07-22
2,2820,16.94,CRD,52,1,10010-5385,Manhattan,NY,2013-04-18
6,1560,18.07,CRD,52,1,10011-3814,Manhattan,NY,2013-01-01
6,1380,17.24,CRD,52,1,10022-7504,New York,NY,2013-01-13
5,1380,16.64,CRD,52,1,10016-9044,Manhattan,NY,2013-09-29
2,2112,15.6,CRD,52,1,10016-3240,Manhattan,NY,2013-08-03
2,2571,17.3,CRD,52,1,10036-8006,Manhattan,NY,2013-11-05
2,1146,16,CRD,52,1,10016-9807,Manhattan,NY,2013-08-03
2,2100,17.67,CRD,52,1,10001-7220,Greeley Square,NY,2013-03-15
5,2520,17.85,CRD,52,1,10019-5836,Manhattan,NY,2013-02-10
2,4080,20.08,CRD,52,1,10025-8468,Manhattan,NY,2013-02-28
5,1560,17.85,CRD,52,1,10003-2984,Manhattan,NY,2013-01-13
5,2280,19.35,CRD,52,1,10023-7801,New York,NY,2013-01-13
5,1800,0,CRD,52,1,10028-2046,Flushing,NY,2013-04-25
5,3180,17.56,CRD,52,1,10019-6018,Manhattan,NY,2013-08-21
2,2331,18.9,CRD,52,1,10028-2536,Manhattan,NY,2013-12-25
4,2400,19.11,CRD,52,1,10025-2711,Manhattan,NY,2013-08-30
2,2236,19,CRD,52,1,10014-6328,Prince,NY,2013-01-13
2,2124,19,CRD,52,1,10075-0534,Manhattan,NY,2013-08-23
2,2700,17.17,CRD,52,1,10020-2209,New York,NY,2013-11-14
6,1440,17.39,CRD,52,1,10009-2044,Manhattan,NY,2013-09-06
3,1903,16.4,CRD,52,1,10001-2945,Manhattan,NY,2013-08-28
2,2280,16.51,CRD,52,1,10017-3205,Grand Central,NY,2013-09-27
5,3720,20.7,CRD,52,1,10024-6227,Manhattan,NY,2013-05-17
6,2580,17.28,CRD,52,1,10003-2160,Manhattan,NY,2013-09-07
2,1530,16.7,CRD,52,1,10010-1735,Manhattan,NY,2013-02-04
6,1500,17.48,CRD,52,1,10018-1003,New York,NY,2013-04-17
2,1736,17.3,CRD,52,1,10027-4425,New York,NY,2013-10-30
5,2580,18.31,CRD,52,1,10011-5981,Manhattan,NY,2013-06-17
5,2160,17.04,CRD,52,1,10003-1301,Manhattan,NY,2013-05-21
2,1200,15.7,CRD,52,1,10018-7076,Manhattan,NY,2013-12-25
6,2700,16.24,CRD,52,1,11378-1927,Flushing,NY,2013-08-17
5,2760,21.27,CRD,52,1,10004-2462,Brooklyn Heights,NY,2013-10-24
3,3156,20.7,CRD,52,1,10024-6219,Manhattan,NY,2013-08-28
5,1380,16.45,CRD,52,1,10022-7742,Manhattan,NY,2013-11-12
2,2160,17.8,CRD,52,1,10036-4049,Manhattan,NY,2013-03-03
2,1619,17.1,CRD,52,1,10016-8022,Manhattan,NY,2013-09-13
5,3660,19.64,CRD,52,1,10025-6954,Planetarium,NY,2013-06-15
2,2446,16.2,CRD,52,1,10016-0938,Manhattan,NY,2013-04-26
3,2541,16.5,CRD,52,1,10119-0005,New York,NY,2013-08-05
2,2126,17.5,CRD,52,1,10036-6204,New York,NY,2013-06-07
2,1398,17.6,CRD,52,1,10019-3204,New York,NY,2013-05-20
2,1912,17.3,CRD,52,1,10001-2105,Manhattan,NY,2013-02-25
2,1400,18.2,CRD,52,1,10128-6633,Manhattan,NY,2013-12-08
2,1560,19.06,CRD,52,1,10025-4854,Manhattan,NY,2013-12-25
2,2700,19.57,CRD,52,1,10021-4714,Manhattan,NY,2013-11-21
5,2580,17.58,CRD,52,1,10011-6238,Manhattan,NY,2013-02-19
5,4320,22.56,CRD,52,1,10036-5505,Manhattan,NY,2013-05-09
5,3660,16.43,CRD,52,1,10017-3719,Manhattan,NY,2013-11-06
3,2520,19.87,CRD,52,1,10017-6214,New York,NY,2013-10-22
3,2291,16.5,CRD,52,1,10016-4307,Manhattan,NY,2013-09-19
2,2838,18,CRD,52,1,10001-6911,Manhattan,NY,2013-06-21
2,1428,16.9,CRD,52,1,10018-5612,Manhattan,NY,2013-09-16
2,1680,18.71,CRD,52,1,10128-1706,New York,NY,2013-05-20
2,2040,17.14,CRD,52,1,10036-7211,Manhattan,NY,2013-07-23
2,2709,20.1,CRD,52,1,10029-3384,Manhattan,NY,2013-01-17
2,3697,19.8,CRD,52,1,10001-1802,Manhattan,NY,2013-06-17
2,1440,16.95,CRD,52,1,10022-5013,Franklin D Roosevelt,NY,2013-07-07
4,2760,21.45,CRD,52,1,10022-4706,Franklin D Roosevelt,NY,2013-03-08
2,1528,0,CRD,52,1,10032-1507,Manhattan,NY,2013-04-28
5,2160,18.45,CRD,52,1,10128-4902,Manhattan,NY,2013-10-04
5,3060,16.54,CRD,52,1,10017-5504,New York,NY,2013-01-02
2,2280,16.29,CRD,52,1,10016-0978,Manhattan,NY,2013-10-13
2,1620,18.31,CRD,52,1,10036-6908,Manhattan,NY,2013-05-25
2,2740,16.5,CRD,52,1,10016-7326,Manhattan,NY,2013-03-31
3,3227,17.3,CRD,52,1,10036-7003,New York,NY,2013-10-24
2,2100,16.71,CRD,52,1,10022-6517,Franklin D Roosevelt,NY,2013-09-08
2,1596,19.2,CRD,52,1,10021-3128,Manhattan,NY,2013-03-10
2,1533,19.1,CRD,52,1,10028-3217,Manhattan,NY,2013-06-09
2,1800,16.6,CRD,52,1,10016-6499,Manhattan,NY,2013-11-23
